DateTime,Temperature,Humidity,Wind Speed,load_index
2017-01-01 11:30:00,10.650000000,56.030000000,0.084000000,90.668907854
2017-01-01 11:40:00,11.060000000,53.520000000,0.082000000,91.336944646
2017-01-01 11:50:00,12.400000000,53.260000000,0.080000000,92.003801162
2017-01-01 12:00:00,13.080000000,54.360000000,0.077000000,92.190672246
2017-01-01 12:10:00,14.380000000,54.420000000,0.076000000,92.317216106
2017-01-01 12:20:00,15.020000000,56.460000000,0.074000000,92.699803978
2017-01-01 12:30:00,15.550000000,58.700000000,0.075000000,93.488442329
2017-01-01 12:40:00,15.560000000,59.230000000,0.076000000,93.518997078
2017-01-01 12:50:00,15.490000000,59.300000000,0.076000000,94.016126109
2017-01-01 13:00:00,15.570000000,58.060000000,0.077000000,94.768956890
2017-01-01 13:10:00,15.650000000,58.700000000,0.077000000,94.843808438
2017-01-01 13:20:00,15.730000000,59.330000000,0.076000000,94.224501405
2017-01-01 13:30:00,15.680000000,58.600000000,0.079000000,94.636294597
2017-01-01 13:40:00,15.700000000,55.290000000,0.074000000,94.274960497
2017-01-01 13:50:00,15.750000000,52.450000000,0.077000000,93.889701337
2017-01-01 14:00:00,15.830000000,54.990000000,0.079000000,93.701390251
2017-01-01 14:10:00,15.790000000,56.660000000,0.076000000,93.442211681
2017-01-01 14:20:00,15.720000000,55.860000000,0.077000000,93.259528218
2017-01-01 14:30:00,15.800000000,54.060000000,0.075000000,92.810757355
2017-01-01 14:40:00,15.740000000,55.560000000,0.075000000,92.319321143
2017-01-01 14:50:00,15.720000000,56.690000000,0.077000000,92.187374797
2017-01-01 15:00:00,15.640000000,57.260000000,0.077000000,92.019942694
2017-01-01 15:10:00,15.690000000,57.960000000,0.074000000,92.000460955
2017-01-01 15:20:00,15.690000000,58.930000000,0.075000000,91.073028640
2017-01-01 15:30:00,15.600000000,58.700000000,0.073000000,90.551805568
2017-01-01 15:40:00,15.390000000,57.600000000,0.075000000,90.460688299
2017-01-01 15:50:00,15.340000000,58.700000000,0.075000000,90.134140229
2017-01-01 16:00:00,15.330000000,59.230000000,0.077000000,89.898450747
2017-01-01 16:10:00,15.480000000,57.460000000,0.074000000,89.519184884
2017-01-01 16:20:00,15.540000000,58.300000000,0.076000000,88.946892809
2017-01-01 16:30:00,15.530000000,58.800000000,0.077000000,89.289550687
2017-01-01 16:40:00,15.480000000,57.730000000,0.075000000,89.753638122
2017-01-01 16:50:00,15.470000000,58.230000000,0.077000000,90.975908014
2017-01-01 17:00:00,15.440000000,59.070000000,0.076000000,93.354918723
2017-01-01 17:10:00,15.350000000,59.300000000,0.077000000,98.768485156
2017-01-01 17:20:00,15.340000000,59.000000000,0.079000000,107.146476150
2017-01-01 17:30:00,15.110000000,59.530000000,0.076000000,117.459957618
2017-01-01 17:40:00,14.930000000,60.830000000,0.077000000,124.825411626
2017-01-01 17:50:00,14.710000000,61.870000000,0.086000000,127.266653776
2017-01-01 18:00:00,14.480000000,63.270000000,0.080000000,128.330822993
2017-01-01 18:10:00,14.290000000,63.940000000,0.078000000,128.388058402
2017-01-01 18:20:00,14.090000000,64.870000000,0.078000000,128.094375968
2017-01-01 18:30:00,13.890000000,66.110000000,0.076000000,128.263878331
2017-01-01 18:40:00,13.790000000,66.740000000,0.076000000,128.700009959
2017-01-01 18:50:00,13.540000000,66.710000000,0.076000000,129.493696427
2017-01-01 19:00:00,12.510000000,68.350000000,0.077000000,129.618390936
2017-01-01 19:10:00,12.060000000,70.200000000,0.078000000,130.358726114
2017-01-01 19:20:00,11.750000000,70.700000000,0.079000000,130.507549254
2017-01-01 19:30:00,11.610000000,70.700000000,0.077000000,130.707125745
2017-01-01 19:40:00,11.500000000,70.600000000,0.078000000,131.395244143
2017-01-01 19:50:00,11.430000000,70.700000000,0.076000000,131.470788194
2017-01-01 20:00:00,11.420000000,71.200000000,0.076000000,131.356467988
2017-01-01 20:10:00,11.690000000,71.100000000,0.078000000,131.723440859
2017-01-01 20:20:00,12.050000000,69.820000000,0.077000000,132.327490283
2017-01-01 20:30:00,11.870000000,69.980000000,0.076000000,132.889859189
2017-01-01 20:40:00,11.610000000,71.200000000,0.078000000,132.769310547
2017-01-01 20:50:00,11.500000000,72.000000000,0.078000000,132.223161466
2017-01-01 21:00:00,11.430000000,72.000000000,0.075000000,130.318973083
2017-01-01 21:10:00,11.290000000,72.200000000,0.075000000,129.194320700
2017-01-01 21:20:00,11.490000000,73.100000000,0.077000000,128.458864672
2017-01-01 21:30:00,12.240000000,70.100000000,0.077000000,127.284104573
2017-01-01 21:40:00,11.840000000,68.780000000,0.074000000,125.290367382
2017-01-01 21:50:00,12.200000000,68.780000000,0.074000000,123.707594410
2017-01-01 22:00:00,13.100000000,65.440000000,0.074000000,121.696894839
2017-01-01 22:10:00,13.200000000,63.840000000,0.074000000,119.909199777
2017-01-01 22:20:00,13.180000000,63.970000000,0.075000000,116.487044531
2017-01-01 22:30:00,12.640000000,66.770000000,0.072000000,114.253947512
2017-01-01 22:40:00,12.390000000,68.040000000,0.074000000,111.741343831
2017-01-01 22:50:00,12.240000000,69.180000000,0.077000000,109.046928532
2017-01-01 23:00:00,12.110000000,69.940000000,0.074000000,106.116222752
2017-01-01 23:10:00,12.070000000,70.700000000,0.076000000,103.918510685
2017-01-01 23:20:00,11.990000000,70.800000000,0.075000000,101.657167698
2017-01-01 23:30:00,11.320000000,74.700000000,0.075000000,98.521221150
2017-01-01 23:40:00,11.370000000,74.800000000,0.074000000,96.241464661
2017-01-01 23:50:00,11.410000000,74.100000000,0.076000000,93.276235515
2017-01-02 00:00:00,11.010000000,75.800000000,0.076000000,89.795735986
2017-01-02 00:10:00,10.740000000,77.300000000,0.078000000,87.443999915
2017-01-02 00:20:00,10.470000000,78.200000000,0.078000000,85.584390495
2017-01-02 00:30:00,10.310000000,79.200000000,0.076000000,83.600225114
2017-01-02 00:40:00,10.630000000,79.300000000,0.079000000,82.043589062
2017-01-02 00:50:00,10.840000000,78.400000000,0.073000000,80.462038178
2017-01-02 01:00:00,10.940000000,78.100000000,0.074000000,78.799338088
2017-01-02 01:10:00,11.120000000,77.900000000,0.073000000,76.991588042
2017-01-02 01:20:00,11.020000000,77.500000000,0.081000000,75.896079924
2017-01-02 01:30:00,10.500000000,78.900000000,0.076000000,74.022248765
2017-01-02 01:40:00,10.220000000,79.800000000,0.078000000,73.225963356
2017-01-02 01:50:00,10.420000000,81.300000000,0.075000000,72.448685110
2017-01-02 02:00:00,10.860000000,80.000000000,0.076000000,71.978854961
2017-01-02 02:10:00,11.170000000,77.300000000,0.077000000,70.938554692
2017-01-02 02:20:00,11.100000000,75.600000000,0.077000000,70.214491310
2017-01-02 02:30:00,11.140000000,75.000000000,0.081000000,69.691482020
2017-01-02 02:40:00,11.210000000,75.200000000,0.077000000,69.609390872
2017-01-02 02:50:00,10.710000000,77.400000000,0.079000000,68.386714653
2017-01-02 03:00:00,10.700000000,77.700000000,0.079000000,68.558565502
2017-01-02 03:10:00,10.580000000,78.600000000,0.075000000,68.181167318
2017-01-02 03:20:00,10.590000000,79.500000000,0.078000000,68.025845871
2017-01-02 03:30:00,10.680000000,79.400000000,0.079000000,67.845383495
2017-01-02 03:40:00,10.520000000,79.800000000,0.076000000,67.584750624
2017-01-02 03:50:00,10.340000000,80.600000000,0.078000000,66.960004408
2017-01-02 04:00:00,10.180000000,81.700000000,0.079000000,66.589999818
2017-01-02 04:10:00,10.410000000,82.300000000,0.074000000,66.932990715
2017-01-02 04:20:00,10.410000000,81.400000000,0.078000000,67.220405194
2017-01-02 04:30:00,10.390000000,81.500000000,0.074000000,67.551133692
2017-01-02 04:40:00,10.160000000,81.900000000,0.075000000,67.556551511
2017-01-02 04:50:00,9.970000000,82.800000000,0.077000000,67.539947669
2017-01-02 05:00:00,10.030000000,83.800000000,0.080000000,67.943504138
2017-01-02 05:10:00,9.980000000,83.000000000,0.078000000,68.717669190
2017-01-02 05:20:00,9.740000000,82.800000000,0.081000000,69.324381779
2017-01-02 05:30:00,9.540000000,83.700000000,0.078000000,69.820244904
2017-01-02 05:40:00,9.530000000,83.900000000,0.072000000,70.602474533
2017-01-02 05:50:00,9.560000000,84.100000000,0.073000000,73.153378662
2017-01-02 06:00:00,9.580000000,84.500000000,0.075000000,75.513665161
2017-01-02 06:10:00,9.440000000,84.100000000,0.075000000,75.427874206
2017-01-02 06:20:00,9.400000000,84.400000000,0.077000000,76.155385878
2017-01-02 06:30:00,9.380000000,84.600000000,0.076000000,76.855379607
2017-01-02 06:40:00,9.160000000,84.700000000,0.077000000,77.342948936
2017-01-02 06:50:00,9.060000000,85.600000000,0.076000000,77.031596301
2017-01-02 07:00:00,9.170000000,85.800000000,0.078000000,76.498743238
2017-01-02 07:10:00,9.460000000,86.200000000,0.076000000,75.796281634
2017-01-02 07:20:00,9.740000000,85.400000000,0.072000000,74.253055587
2017-01-02 07:30:00,9.800000000,84.400000000,0.077000000,73.343914518
2017-01-02 07:40:00,9.580000000,83.900000000,0.079000000,71.938997801
2017-01-02 07:50:00,9.510000000,83.700000000,0.082000000,70.660353985
2017-01-02 08:00:00,9.440000000,83.200000000,0.084000000,71.184535440
2017-01-02 08:10:00,9.180000000,82.500000000,0.083000000,73.067522984
2017-01-02 08:20:00,8.960000000,83.400000000,0.083000000,75.089526533
2017-01-02 08:30:00,8.710000000,83.900000000,0.081000000,77.186723762
2017-01-02 08:40:00,8.520000000,85.100000000,0.081000000,78.073985859
2017-01-02 08:50:00,8.430000000,85.400000000,0.079000000,78.845406302
2017-01-02 09:00:00,8.440000000,85.900000000,0.080000000,80.049439942
2017-01-02 09:10:00,8.690000000,86.700000000,0.079000000,77.769140329
2017-01-02 09:20:00,9.020000000,86.700000000,0.082000000,79.104671118
2017-01-02 09:30:00,9.170000000,86.900000000,0.079000000,80.346236372
2017-01-02 09:40:00,10.480000000,87.000000000,0.079000000,82.082898942
2017-01-02 09:50:00,11.130000000,83.500000000,0.080000000,84.124752814
2017-01-02 10:00:00,11.680000000,81.700000000,0.080000000,85.303182142
2017-01-02 10:10:00,12.220000000,78.000000000,0.075000000,86.530385061
2017-01-02 10:20:00,12.610000000,74.800000000,0.076000000,88.250175982
2017-01-02 10:30:00,13.070000000,72.700000000,0.075000000,89.149859400
2017-01-02 10:40:00,13.610000000,70.200000000,0.077000000,89.845427347
2017-01-02 10:50:00,14.000000000,69.220000000,0.077000000,91.524655850
2017-01-02 11:00:00,14.550000000,64.110000000,0.077000000,92.550962497
2017-01-02 11:10:00,14.940000000,58.460000000,0.077000000,92.810916148
2017-01-02 11:20:00,15.080000000,57.230000000,0.076000000,93.370279786
2017-01-02 11:30:00,15.180000000,55.830000000,0.076000000,94.530447370
2017-01-02 11:40:00,15.280000000,56.490000000,0.075000000,95.278495922
2017-01-02 11:50:00,15.270000000,55.930000000,0.076000000,95.162710394
2017-01-02 12:00:00,15.210000000,55.690000000,0.077000000,95.200620938
2017-01-02 12:10:00,15.180000000,57.200000000,0.078000000,95.648174973
2017-01-02 12:20:00,15.110000000,57.860000000,0.074000000,96.944593091
2017-01-02 12:30:00,15.100000000,58.330000000,0.076000000,98.068549932
2017-01-02 12:40:00,15.260000000,58.800000000,0.076000000,98.294922202
2017-01-02 12:50:00,15.150000000,60.870000000,0.075000000,98.160578593
2017-01-02 13:00:00,15.230000000,60.530000000,0.076000000,98.236540119
2017-01-02 13:10:00,15.220000000,60.200000000,0.077000000,98.235514624
2017-01-02 13:20:00,15.220000000,59.830000000,0.076000000,98.384052561
2017-01-02 13:30:00,15.330000000,59.160000000,0.076000000,97.571253840
2017-01-02 13:40:00,15.410000000,58.130000000,0.076000000,96.325717905
2017-01-02 13:50:00,15.430000000,58.000000000,0.077000000,95.903378248
2017-01-02 14:00:00,15.560000000,56.030000000,0.075000000,95.866322168
2017-01-02 14:10:00,15.590000000,55.730000000,0.075000000,96.275088571
2017-01-02 14:20:00,15.470000000,56.290000000,0.077000000,96.385327004
2017-01-02 14:30:00,15.550000000,55.990000000,0.074000000,96.023631342
2017-01-02 14:40:00,15.570000000,56.530000000,0.076000000,95.844851271
2017-01-02 14:50:00,15.640000000,55.350000000,0.077000000,96.041587821
2017-01-02 15:00:00,15.590000000,55.760000000,0.077000000,95.896125436
2017-01-02 15:10:00,15.580000000,57.030000000,0.077000000,95.824199759
2017-01-02 15:20:00,15.490000000,57.190000000,0.075000000,95.945984789
2017-01-02 15:30:00,15.450000000,57.860000000,0.075000000,96.359897233
2017-01-02 15:40:00,15.360000000,57.720000000,0.075000000,95.516895281
2017-01-02 15:50:00,15.380000000,58.020000000,0.074000000,94.911998571
2017-01-02 16:00:00,15.370000000,58.590000000,0.077000000,94.386161306
2017-01-02 16:10:00,15.230000000,59.760000000,0.077000000,94.682481570
2017-01-02 16:20:00,15.230000000,61.120000000,0.075000000,94.962615640
2017-01-02 16:30:00,15.240000000,61.630000000,0.075000000,96.034227399
2017-01-02 16:40:00,15.190000000,61.720000000,0.075000000,97.469302683
2017-01-02 16:50:00,15.170000000,61.760000000,0.077000000,98.362456213
2017-01-02 17:00:00,15.220000000,59.950000000,0.076000000,102.617760539
2017-01-02 17:10:00,15.170000000,61.920000000,0.076000000,108.226145621
2017-01-02 17:20:00,15.020000000,62.320000000,0.076000000,118.013058574
2017-01-02 17:30:00,14.900000000,61.820000000,0.079000000,126.260256874
2017-01-02 17:40:00,14.810000000,61.790000000,0.078000000,132.037393826
2017-01-02 17:50:00,14.680000000,62.050000000,0.079000000,134.573663829
2017-01-02 18:00:00,14.540000000,64.020000000,0.074000000,135.191434110
2017-01-02 18:10:00,14.380000000,64.550000000,0.077000000,135.304548507
2017-01-02 18:20:00,14.230000000,65.550000000,0.076000000,134.952297456
2017-01-02 18:30:00,14.110000000,65.790000000,0.081000000,135.015446637
2017-01-02 18:40:00,14.030000000,66.720000000,0.074000000,134.936734398
2017-01-02 18:50:00,13.950000000,67.520000000,0.074000000,134.842777031
2017-01-02 19:00:00,13.870000000,68.590000000,0.075000000,134.221660339
2017-01-02 19:10:00,13.740000000,69.460000000,0.074000000,134.848557358
2017-01-02 19:20:00,13.550000000,69.900000000,0.076000000,135.356924225
2017-01-02 19:30:00,13.430000000,69.860000000,0.076000000,134.721604120
2017-01-02 19:40:00,13.350000000,69.860000000,0.076000000,134.224128858
2017-01-02 19:50:00,13.200000000,70.500000000,0.076000000,133.933375147
2017-01-02 20:00:00,13.420000000,68.890000000,0.073000000,133.007472389
2017-01-02 20:10:00,13.550000000,68.120000000,0.077000000,134.483563114
2017-01-02 20:20:00,13.420000000,68.520000000,0.075000000,134.943426275
2017-01-02 20:30:00,13.300000000,69.030000000,0.075000000,134.223850834
2017-01-02 20:40:00,13.330000000,68.720000000,0.076000000,133.860545113
2017-01-02 20:50:00,13.450000000,68.590000000,0.075000000,133.519911787
2017-01-02 21:00:00,13.470000000,66.990000000,0.074000000,133.278982695
2017-01-02 21:10:00,13.290000000,66.990000000,0.075000000,132.261079819
2017-01-02 21:20:00,13.150000000,66.420000000,0.078000000,130.454406121
2017-01-02 21:30:00,13.030000000,66.620000000,0.074000000,128.540178533
2017-01-02 21:40:00,12.930000000,67.290000000,0.076000000,127.101835259
2017-01-02 21:50:00,12.880000000,67.460000000,0.075000000,125.036501413
2017-01-02 22:00:00,12.860000000,67.760000000,0.074000000,123.715035505
2017-01-02 22:10:00,12.870000000,67.960000000,0.075000000,121.418909482
2017-01-02 22:20:00,12.920000000,68.520000000,0.074000000,119.087902743
2017-01-02 22:30:00,12.960000000,68.620000000,0.075000000,116.583070310
2017-01-02 22:40:00,12.880000000,69.330000000,0.075000000,114.430805856
2017-01-02 22:50:00,12.770000000,69.860000000,0.075000000,111.634298160
2017-01-02 23:00:00,12.820000000,70.100000000,0.075000000,108.477705818
2017-01-02 23:10:00,12.750000000,70.400000000,0.071000000,105.761114078
2017-01-02 23:20:00,12.540000000,71.500000000,0.077000000,101.917385001
2017-01-02 23:30:00,12.230000000,72.900000000,0.077000000,99.332990049
2017-01-02 23:40:00,12.190000000,72.800000000,0.077000000,96.136630806
2017-01-02 23:50:00,12.310000000,72.600000000,0.072000000,93.859908114
2017-01-03 00:00:00,12.080000000,74.000000000,0.076000000,90.721580554
2017-01-03 00:10:00,12.160000000,74.000000000,0.072000000,88.655811824
2017-01-03 00:20:00,12.070000000,74.100000000,0.074000000,86.308817360
2017-01-03 00:30:00,11.480000000,76.800000000,0.077000000,84.468704983
2017-01-03 00:40:00,11.450000000,77.700000000,0.074000000,82.756696616
2017-01-03 00:50:00,11.800000000,76.600000000,0.076000000,80.108602667
2017-01-03 01:00:00,12.230000000,75.100000000,0.074000000,78.652864394
2017-01-03 01:10:00,12.390000000,71.000000000,0.078000000,77.805029187
2017-01-03 01:20:00,12.420000000,71.400000000,0.077000000,76.437526000
2017-01-03 01:30:00,12.400000000,71.500000000,0.075000000,74.987154692
2017-01-03 01:40:00,11.840000000,73.400000000,0.079000000,74.337915274
2017-01-03 01:50:00,11.510000000,73.000000000,0.076000000,73.821324909
2017-01-03 02:00:00,11.350000000,73.600000000,0.081000000,72.654821923
2017-01-03 02:10:00,11.270000000,73.800000000,0.077000000,71.642317594
2017-01-03 02:20:00,11.330000000,74.500000000,0.073000000,71.458553628
2017-01-03 02:30:00,11.440000000,75.000000000,0.078000000,70.927707893
2017-01-03 02:40:00,12.260000000,75.500000000,0.076000000,70.291939693
2017-01-03 02:50:00,13.080000000,70.900000000,0.076000000,70.123428076
2017-01-03 03:00:00,12.780000000,71.800000000,0.078000000,69.773331797
2017-01-03 03:10:00,12.340000000,73.200000000,0.076000000,69.372255183
2017-01-03 03:20:00,12.200000000,73.800000000,0.072000000,69.006230343
2017-01-03 03:30:00,12.040000000,74.700000000,0.077000000,68.098713518
2017-01-03 03:40:00,11.960000000,74.900000000,0.077000000,68.071267979
2017-01-03 03:50:00,11.920000000,75.200000000,0.077000000,67.745844258
2017-01-03 04:00:00,11.850000000,75.100000000,0.083000000,67.715850659
2017-01-03 04:10:00,11.660000000,75.500000000,0.084000000,67.607468770
2017-01-03 04:20:00,11.550000000,76.100000000,0.077000000,67.713268010
2017-01-03 04:30:00,11.600000000,75.100000000,0.081000000,68.020704959
2017-01-03 04:40:00,11.170000000,77.800000000,0.076000000,67.835492867
2017-01-03 04:50:00,10.830000000,78.500000000,0.076000000,68.070085611
2017-01-03 05:00:00,10.740000000,78.600000000,0.077000000,68.520141653
2017-01-03 05:10:00,10.570000000,80.300000000,0.081000000,68.806618131
2017-01-03 05:20:00,10.490000000,80.300000000,0.080000000,69.541599756
2017-01-03 05:30:00,10.690000000,81.600000000,0.078000000,70.066843359
2017-01-03 05:40:00,11.220000000,80.000000000,0.076000000,71.502234310
2017-01-03 05:50:00,11.360000000,77.900000000,0.077000000,73.910376846
2017-01-03 06:00:00,11.440000000,77.500000000,0.079000000,76.276136000
2017-01-03 06:10:00,11.490000000,76.700000000,0.073000000,76.774767177
2017-01-03 06:20:00,11.330000000,76.800000000,0.075000000,77.779222249
2017-01-03 06:30:00,11.160000000,77.300000000,0.082000000,78.769534978
2017-01-03 06:40:00,10.890000000,77.500000000,0.082000000,79.047409057
2017-01-03 06:50:00,10.270000000,80.200000000,0.078000000,78.830128935
2017-01-03 07:00:00,10.150000000,80.800000000,0.080000000,78.681538998
2017-01-03 07:10:00,10.000000000,81.600000000,0.077000000,79.197546720
2017-01-03 07:20:00,9.900000000,81.500000000,0.076000000,78.264689235
2017-01-03 07:30:00,9.670000000,81.600000000,0.080000000,76.053824612
2017-01-03 07:40:00,9.270000000,81.500000000,0.080000000,74.050518635
2017-01-03 07:50:00,9.030000000,81.800000000,0.079000000,73.156929290
2017-01-03 08:00:00,8.850000000,82.700000000,0.082000000,73.969249266
2017-01-03 08:10:00,8.680000000,83.100000000,0.083000000,75.384375272
2017-01-03 08:20:00,8.540000000,83.700000000,0.078000000,76.617348316
2017-01-03 08:30:00,8.380000000,84.900000000,0.081000000,78.098293660
2017-01-03 08:40:00,8.500000000,84.900000000,0.079000000,80.065954041
2017-01-03 08:50:00,8.480000000,85.700000000,0.082000000,81.565618494
2017-01-03 09:00:00,8.400000000,85.300000000,0.082000000,83.506788533
2017-01-03 09:10:00,8.510000000,85.500000000,0.083000000,85.718270233
2017-01-03 09:20:00,8.800000000,85.000000000,0.084000000,86.817175615
2017-01-03 09:30:00,9.090000000,84.100000000,0.081000000,87.990754293
2017-01-03 09:40:00,9.620000000,84.500000000,0.082000000,89.431603871
2017-01-03 09:50:00,10.890000000,85.900000000,0.085000000,89.912498719
2017-01-03 10:00:00,12.430000000,83.300000000,0.079000000,91.233901508
2017-01-03 10:10:00,13.020000000,77.500000000,0.084000000,93.147876592
2017-01-03 10:20:00,13.380000000,74.400000000,0.078000000,94.426411237
2017-01-03 10:30:00,13.640000000,73.200000000,0.079000000,95.719372453
2017-01-03 10:40:00,13.880000000,72.200000000,0.084000000,97.282203310
2017-01-03 10:50:00,14.160000000,72.300000000,0.081000000,98.318393421
2017-01-03 11:00:00,14.540000000,69.240000000,0.084000000,99.290010640
2017-01-03 11:10:00,14.750000000,67.100000000,0.078000000,100.099123726
2017-01-03 11:20:00,14.870000000,66.570000000,0.080000000,100.359517333
2017-01-03 11:30:00,15.000000000,65.100000000,0.083000000,101.003192276
2017-01-03 11:40:00,15.080000000,64.400000000,0.079000000,101.424084766
2017-01-03 11:50:00,15.180000000,64.230000000,0.077000000,101.288496602
2017-01-03 12:00:00,15.280000000,64.430000000,0.074000000,101.682121762
2017-01-03 12:10:00,15.190000000,63.600000000,0.074000000,103.091683279
2017-01-03 12:20:00,15.180000000,64.770000000,0.075000000,103.550229681
2017-01-03 12:30:00,15.210000000,65.330000000,0.076000000,103.915055890
2017-01-03 12:40:00,15.310000000,64.200000000,0.074000000,104.540738014
2017-01-03 12:50:00,15.350000000,63.130000000,0.073000000,104.752235746
2017-01-03 13:00:00,15.430000000,62.930000000,0.073000000,104.094801374
2017-01-03 13:10:00,15.390000000,62.900000000,0.074000000,103.930975366
2017-01-03 13:20:00,15.410000000,62.830000000,0.074000000,103.291481854
2017-01-03 13:30:00,15.570000000,62.700000000,0.077000000,102.724636141
2017-01-03 13:40:00,15.370000000,63.400000000,0.076000000,102.545489578
2017-01-03 13:50:00,15.490000000,63.460000000,0.075000000,102.378970917
2017-01-03 14:00:00,15.570000000,63.700000000,0.073000000,101.650383714
2017-01-03 14:10:00,15.480000000,63.760000000,0.075000000,101.767951462
2017-01-03 14:20:00,15.360000000,64.160000000,0.073000000,100.943796792
2017-01-03 14:30:00,15.350000000,64.190000000,0.074000000,100.817456517
